condition,seed,rate_ms,zeroed,ep_seed,win,draw,steps,n_messages,window_open_frac
C,2,250,1,5250364,0,0,151,0,0.6129032258064516
C,2,250,1,5250365,0,0,308,0,0.7741935483870968
C,2,250,1,5250366,0,0,201,0,0.8780487804878049
C,2,250,1,5250367,0,0,95,0,0.7894736842105263
C,2,250,1,5250356,0,0,200,0,0.875
C,2,250,1,5250357,0,0,122,0,0.84
C,2,250,1,5250358,0,1,600,0,0.8166666666666667
C,2,250,1,5250359,0,0,201,0,0.9024390243902439
C,2,250,1,5250348,0,0,225,0,0.8888888888888888
C,2,250,1,5250349,0,1,600,0,0.8833333333333333
C,2,250,1,5250350,0,0,184,0,0.8108108108108109
C,2,250,1,5250351,0,0,207,0,0.7857142857142857
C,2,250,1,5250368,0,0,354,0,0.8450704225352113
C,2,250,1,5250369,0,0,228,0,0.7391304347826086
C,2,250,1,5250370,0,0,276,0,0.8571428571428571
C,2,250,1,5250371,0,0,270,0,0.7037037037037037
C,2,250,1,5250352,0,0,104,0,0.8571428571428571
C,2,250,1,5250353,1,0,177,0,0.75
C,2,250,1,5250354,0,0,478,0,0.7916666666666666
C,2,250,1,5250355,0,1,600,0,0.85
C,2,250,1,5250372,0,0,353,0,0.8591549295774648
C,2,250,1,5250373,0,0,126,0,0.8461538461538461
C,2,250,1,5250374,0,0,132,0,0.8888888888888888
C,2,250,1,5250375,0,0,305,0,0.819672131147541
C,2,250,1,5250380,0,0,226,0,0.8695652173913043
C,2,250,1,5250381,0,0,154,0,0.8709677419354839
C,2,250,1,5250382,0,0,176,0,0.8611111111111112
C,2,250,1,5250383,0,0,204,0,0.9024390243902439
C,2,250,1,5250376,0,0,171,0,0.8857142857142857
C,2,250,1,5250377,0,0,176,0,0.8611111111111112
C,2,250,1,5250378,0,0,259,0,0.8461538461538461
C,2,250,1,5250379,0,1,600,0,0.85
C,2,250,1,5250396,0,0,130,0,0.7692307692307693
C,2,250,1,5250397,0,0,379,0,0.7763157894736842
C,2,250,1,5250398,0,0,120,0,0.8333333333333334
C,2,250,1,5250399,0,0,176,0,0.8888888888888888
C,2,250,1,5250384,0,0,351,0,0.7887323943661971
C,2,250,1,5250385,0,0,101,0,0.8571428571428571
C,2,250,1,5250386,0,0,152,0,0.7741935483870968
C,2,250,1,5250387,0,0,151,0,0.6774193548387096
C,2,250,1,5250388,0,0,289,0,0.8103448275862069
C,2,250,1,5250389,0,0,228,0,0.8260869565217391
C,2,250,1,5250390,0,0,169,0,0.7647058823529411
C,2,250,1,5250391,0,0,429,0,0.8372093023255814
C,2,250,1,5250392,0,0,76,0,0.8125
C,2,250,1,5250393,1,0,359,0,0.9027777777777778
C,2,250,1,5250394,0,0,303,0,0.7704918032786885
C,2,250,1,5250395,0,0,233,0,0.723404255319149
C,2,250,1,5250420,0,0,200,0,0.85
C,2,250,1,5250421,0,0,93,0,0.7368421052631579
C,2,250,1,5250422,0,0,61,0,0.8461538461538461
C,2,250,1,5250423,0,0,227,0,0.8043478260869565
C,2,250,1,5250404,0,0,176,0,0.8333333333333334
C,2,250,1,5250405,0,0,408,0,0.8414634146341463
C,2,250,1,5250406,0,0,228,0,0.8260869565217391
C,2,250,1,5250407,0,0,414,0,0.8313253012048193
C,2,250,1,5250428,0,0,174,0,0.9142857142857143
C,2,250,1,5250429,0,0,169,0,0.8529411764705882
C,2,250,1,5250430,0,0,109,0,0.6363636363636364
C,2,250,1,5250431,0,0,180,0,0.8333333333333334
C,2,250,1,5250408,0,0,451,0,0.8131868131868132
C,2,250,1,5250409,0,0,277,0,0.8571428571428571
C,2,250,1,5250410,0,0,290,0,0.8275862068965517
C,2,250,1,5250411,1,0,309,0,0.8870967741935484
C,2,250,1,5250416,0,0,176,0,0.8055555555555556
C,2,250,1,5250417,0,0,407,0,0.8414634146341463
C,2,250,1,5250418,1,0,478,0,0.8541666666666666
C,2,250,1,5250419,0,0,80,0,0.625
C,2,250,1,5250424,0,0,176,0,0.75
C,2,250,1,5250425,0,0,219,0,0.9318181818181818
C,2,250,1,5250426,0,0,251,0,0.803921568627451
C,2,250,1,5250427,0,0,308,0,0.7741935483870968
C,2,250,1,5250400,0,0,537,0,0.8425925925925926
C,2,250,1,5250401,0,1,600,0,0.8416666666666667
C,2,250,1,5250402,0,0,129,0,0.8461538461538461
C,2,250,1,5250403,0,1,600,0,0.8
C,2,250,1,5250436,0,0,198,0,0.75
C,2,250,1,5250437,0,0,151,0,0.8709677419354839
C,2,250,1,5250438,0,0,102,0,0.7619047619047619
C,2,250,1,5250439,0,0,156,0,0.78125
C,2,250,1,5250412,0,1,600,0,0.775
C,2,250,1,5250413,0,0,153,0,0.7096774193548387
C,2,250,1,5250414,0,0,212,0,0.8604651162790697
C,2,250,1,5250415,0,0,274,0,0.9272727272727272
C,2,250,1,5250456,0,0,395,0,0.8354430379746836
C,2,250,1,5250457,0,0,113,0,0.9130434782608695
C,2,250,1,5250458,0,0,101,0,0.8571428571428571
C,2,250,1,5250459,0,0,176,0,0.8333333333333334
C,2,250,1,5250432,0,0,203,0,0.926829268292683
C,2,250,1,5250433,0,0,143,0,0.6896551724137931
C,2,250,1,5250434,0,0,63,0,0.6923076923076923
C,2,250,1,5250435,0,1,600,0,0.8833333333333333
C,2,250,1,5250444,0,0,504,0,0.8613861386138614
C,2,250,1,5250445,0,0,57,0,0.9166666666666666
C,2,250,1,5250446,0,0,184,0,0.8648648648648649
C,2,250,1,5250447,0,0,176,0,0.9166666666666666
C,2,250,1,5250448,0,0,426,0,0.8023255813953488
C,2,250,1,5250449,0,0,157,0,0.8125
C,2,250,1,5250450,0,0,276,0,0.8571428571428571
C,2,250,1,5250451,0,0,151,0,0.7096774193548387
C,2,250,1,5250452,0,0,171,0,0.7714285714285715
C,2,250,1,5250453,0,0,82,0,0.8823529411764706
C,2,250,1,5250454,0,0,380,0,0.8421052631578947
C,2,250,1,5250455,0,1,600,0,0.8666666666666667
C,2,250,1,5250464,0,0,74,0,0.9333333333333333
C,2,250,1,5250465,0,0,251,0,0.9215686274509803
C,2,250,1,5250466,0,0,126,0,0.9615384615384616
C,2,250,1,5250467,0,0,139,0,0.7142857142857143
C,2,250,1,5250440,0,0,126,0,0.7692307692307693
C,2,250,1,5250441,0,0,210,0,0.7619047619047619
C,2,250,1,5250442,0,0,413,0,0.891566265060241
C,2,250,1,5250443,0,1,600,0,0.85
C,2,250,1,5250460,0,0,156,0,0.6875
C,2,250,1,5250461,0,0,282,0,0.7543859649122807
C,2,250,1,5250462,0,0,151,0,0.8064516129032258
C,2,250,1,5250463,0,0,64,0,0.6923076923076923
C,2,250,1,5250480,0,0,247,0,0.8
C,2,250,1,5250481,0,0,151,0,0.9354838709677419
C,2,250,1,5250482,0,0,211,0,0.8837209302325582
C,2,250,1,5250483,0,0,79,0,0.8125
C,2,250,1,5250484,0,0,127,0,0.7692307692307693
C,2,250,1,5250485,0,0,327,0,0.8787878787878788
C,2,250,1,5250486,0,0,176,0,0.8611111111111112
C,2,250,1,5250487,0,0,179,0,0.8611111111111112
C,2,250,1,5250468,0,0,187,0,0.7631578947368421
C,2,250,1,5250469,0,0,99,0,0.7
C,2,250,1,5250470,0,0,106,0,0.8636363636363636
C,2,250,1,5250471,0,0,256,0,0.8653846153846154
C,2,250,1,5250492,0,0,216,0,0.9318181818181818
C,2,250,1,5250493,0,0,151,0,0.7741935483870968
C,2,250,1,5250494,0,0,132,0,0.8888888888888888
C,2,250,1,5250495,0,0,111,0,0.8695652173913043
C,2,250,1,5250472,0,0,117,0,0.7916666666666666
C,2,250,1,5250473,0,0,239,0,0.8333333333333334
C,2,250,1,5250474,0,0,151,0,0.8064516129032258
C,2,250,1,5250475,0,0,151,0,0.8387096774193549
C,2,250,1,5250476,0,0,201,0,0.7804878048780488
C,2,250,1,5250477,0,0,178,0,0.9166666666666666
C,2,250,1,5250478,0,0,131,0,0.8888888888888888
C,2,250,1,5250479,0,0,330,0,0.7727272727272727
C,2,250,1,5250496,0,0,144,0,0.7586206896551724
C,2,250,1,5250497,0,0,303,0,0.9016393442622951
C,2,250,1,5250498,0,0,109,0,0.7272727272727273
C,2,250,1,5250499,0,0,199,0,0.825
C,2,250,1,5250488,0,0,251,0,0.8627450980392157
C,2,250,1,5250489,0,0,151,0,0.7419354838709677
C,2,250,1,5250490,0,0,156,0,0.90625
C,2,250,1,5250491,0,1,600,0,0.875
C,3,250,0,5300020,1,0,132,27,0.5925925925925926
C,3,250,0,5300021,1,0,93,19,1.0
C,3,250,0,5300022,1,0,68,14,0.7857142857142857
C,3,250,0,5300023,1,0,96,20,0.95
C,3,250,0,5300028,1,0,179,36,0.8888888888888888
C,3,250,0,5300029,1,0,73,15,0.7333333333333333
C,3,250,0,5300030,1,0,149,30,0.8
C,3,250,0,5300031,1,0,181,37,0.918918918918919
C,3,250,0,5300008,1,0,196,40,0.95
C,3,250,0,5300009,1,0,148,30,0.9666666666666667
C,3,250,0,5300010,1,0,100,20,0.9
C,3,250,0,5300011,1,0,149,30,0.9666666666666667
C,3,250,0,5300024,1,0,119,24,0.7916666666666666
C,3,250,0,5300025,0,0,82,17,0.8823529411764706
C,3,250,0,5300026,1,0,196,40,0.775
C,3,250,0,5300027,1,0,220,44,0.7954545454545454
C,3,250,0,5300004,1,0,159,32,0.84375
C,3,250,0,5300005,1,0,63,13,1.0
C,3,250,0,5300006,0,1,600,120,0.9416666666666667
C,3,250,0,5300007,1,0,164,33,0.8484848484848485
C,3,250,0,5300012,0,0,518,104,0.9807692307692307
C,3,250,0,5300013,1,0,108,22,0.8636363636363636
C,3,250,0,5300014,1,0,348,70,0.8714285714285714
C,3,250,0,5300015,1,0,116,24,0.8333333333333334
C,3,250,0,5300040,1,0,115,23,0.9565217391304348
C,3,250,0,5300041,1,0,139,28,0.9285714285714286
C,3,250,0,5300042,1,0,115,23,0.8695652173913043
C,3,250,0,5300043,1,0,94,19,0.8421052631578947
C,3,250,0,5300044,1,0,185,37,0.8108108108108109
C,3,250,0,5300045,1,0,92,19,0.7894736842105263
C,3,250,0,5300046,1,0,123,25,0.88
C,3,250,0,5300047,0,0,126,26,0.9615384615384616
C,3,250,0,5300000,1,0,276,56,0.9107142857142857
C,3,250,0,5300001,1,0,323,65,0.9076923076923077
C,3,250,0,5300002,0,1,600,120,0.975
C,3,250,0,5300003,1,0,96,20,0.85
C,3,250,0,5300036,0,0,82,17,0.8235294117647058
C,3,250,0,5300037,0,0,474,95,0.9789473684210527
C,3,250,0,5300038,1,0,106,22,0.9090909090909091
C,3,250,0,5300039,1,0,108,22,0.9090909090909091
C,3,250,0,5300052,0,0,205,41,0.9024390243902439
C,3,250,0,5300053,1,0,86,18,0.8888888888888888
C,3,250,0,5300054,1,0,161,33,0.8484848484848485
C,3,250,0,5300055,1,0,194,39,0.8461538461538461
C,3,250,0,5300060,1,0,117,24,0.875
C,3,250,0,5300061,0,0,107,22,0.9545454545454546
C,3,250,0,5300062,1,0,155,31,0.8387096774193549
C,3,250,0,5300063,1,0,174,35,0.8
C,3,250,0,5300064,1,0,128,26,0.9230769230769231
C,3,250,0,5300065,1,0,84,17,0.8823529411764706
C,3,250,0,5300066,1,0,194,39,0.9743589743589743
C,3,250,0,5300067,0,0,151,31,0.8387096774193549
C,3,250,0,5300016,0,1,600,120,1.0
C,3,250,0,5300017,1,0,476,96,0.8020833333333334
C,3,250,0,5300018,1,0,208,42,0.8095238095238095
C,3,250,0,5300019,0,0,414,83,0.7590361445783133
C,3,250,0,5300048,1,0,347,70,0.9714285714285714
C,3,250,0,5300049,1,0,291,59,0.7627118644067796
C,3,250,0,5300050,1,0,179,36,0.8888888888888888
C,3,250,0,5300051,1,0,148,30,0.9333333333333333
C,3,250,0,5300032,1,0,188,38,0.9473684210526315
C,3,250,0,5300033,0,1,600,120,1.0
C,3,250,0,5300034,0,1,600,120,0.9833333333333333
C,3,250,0,5300035,0,0,118,24,0.8333333333333334
C,3,250,0,5300056,1,0,114,23,0.9130434782608695
C,3,250,0,5300057,1,0,349,70,0.9571428571428572
C,3,250,0,5300058,1,0,246,50,0.8
C,3,250,0,5300059,1,0,169,34,0.9411764705882353
C,3,250,0,5300068,0,0,100,20,0.65
C,3,250,0,5300069,1,0,182,37,0.8648648648648649
C,3,250,0,5300070,0,1,600,120,0.9833333333333333
C,3,250,0,5300071,1,0,51,11,1.0
C,3,250,0,5300088,1,0,118,24,0.7083333333333334
C,3,250,0,5300089,1,0,186,38,0.8157894736842105
C,3,250,0,5300090,1,0,137,28,0.6785714285714286
C,3,250,0,5300091,1,0,183,37,0.8648648648648649
C,3,250,0,5300072,0,1,600,120,0.9666666666666667
C,3,250,0,5300073,1,0,220,44,0.8636363636363636
C,3,250,0,5300074,1,0,127,26,0.9615384615384616
C,3,250,0,5300075,1,0,116,24,0.7916666666666666
C,3,250,0,5300080,0,0,152,31,0.7741935483870968
C,3,250,0,5300081,1,0,591,119,0.7983193277310925
C,3,250,0,5300082,1,0,105,21,1.0
C,3,250,0,5300083,1,0,30,6,1.0
C,3,250,0,5300084,0,1,600,120,0.625
C,3,250,0,5300085,0,0,89,18,0.6666666666666666
C,3,250,0,5300086,1,0,184,37,0.8378378378378378
C,3,250,0,5300087,1,0,114,23,0.8695652173913043
C,3,250,0,5300104,1,0,85,17,0.8235294117647058
C,3,250,0,5300105,1,0,87,18,1.0
C,3,250,0,5300106,1,0,119,24,0.9583333333333334
C,3,250,0,5300107,1,0,57,12,0.8333333333333334
C,3,250,0,5300092,0,1,600,120,0.9916666666666667
C,3,250,0,5300093,1,0,135,27,0.9259259259259259
C,3,250,0,5300094,1,0,163,33,0.7878787878787878
C,3,250,0,5300095,1,0,175,35,0.8285714285714286
C,3,250,0,5300076,0,1,600,120,0.9833333333333333
C,3,250,0,5300077,1,0,170,34,0.9705882352941176
C,3,250,0,5300078,1,0,118,24,0.9583333333333334
C,3,250,0,5300079,0,0,328,66,0.9090909090909091
C,3,250,0,5300108,1,0,176,36,0.8055555555555556
C,3,250,0,5300109,0,0,101,21,0.7619047619047619
C,3,250,0,5300110,0,0,76,16,0.8125
C,3,250,0,5300111,1,0,229,46,0.8695652173913043
C,3,250,0,5300096,1,0,208,42,0.8571428571428571
C,3,250,0,5300097,1,0,146,30,0.8666666666666667
C,3,250,0,5300098,1,0,101,21,0.8571428571428571
C,3,250,0,5300099,0,1,600,120,0.9833333333333333
C,3,250,0,5300116,1,0,76,16,0.9375
C,3,250,0,5300117,1,0,159,32,0.9375
C,3,250,0,5300118,1,0,250,50,0.72
C,3,250,0,5300119,1,0,162,33,0.9090909090909091
C,3,250,0,5300120,0,0,232,47,0.8723404255319149
C,3,250,0,5300121,1,0,70,14,0.9285714285714286
C,3,250,0,5300122,1,0,155,31,0.9032258064516129
C,3,250,0,5300123,1,0,108,22,0.9545454545454546
C,3,250,0,5300132,0,0,340,68,0.9558823529411765
C,3,250,0,5300133,1,0,71,15,0.8666666666666667
C,3,250,0,5300134,0,0,91,19,0.7894736842105263
C,3,250,0,5300135,1,0,109,22,0.7727272727272727
C,3,250,0,5300124,1,0,149,30,0.8666666666666667
C,3,250,0,5300125,1,0,188,38,0.8947368421052632
C,3,250,0,5300126,1,0,126,26,0.8846153846153846
C,3,250,0,5300127,0,0,172,35,0.6571428571428571
C,3,250,0,5300100,0,1,600,120,0.975
C,3,250,0,5300101,1,0,113,23,0.9565217391304348
C,3,250,0,5300102,1,0,183,37,0.8378378378378378
C,3,250,0,5300103,0,1,600,120,0.975
C,3,250,0,5300112,1,0,242,49,0.7959183673469388
C,3,250,0,5300113,1,0,113,23,0.9130434782608695
C,3,250,0,5300114,1,0,151,31,0.7419354838709677
C,3,250,0,5300115,0,1,600,120,0.9666666666666667
C,3,250,0,5300128,0,1,600,120,0.9666666666666667
C,3,250,0,5300129,1,0,95,19,0.8421052631578947
C,3,250,0,5300130,1,0,114,23,0.9130434782608695
C,3,250,0,5300131,1,0,189,38,0.7105263157894737
C,3,250,0,5300140,1,0,107,22,0.8636363636363636
C,3,250,0,5300141,1,0,76,16,0.9375
C,3,250,0,5300142,0,0,175,35,0.5714285714285714
C,3,250,0,5300143,1,0,136,28,0.9642857142857143
C,3,250,0,5300144,1,0,176,36,0.8611111111111112
C,3,250,0,5300145,1,0,120,24,0.8333333333333334
C,3,250,0,5300146,1,0,132,27,0.9259259259259259
C,3,250,0,5300147,0,0,110,22,1.0
C,3,250,0,5300156,1,0,108,22,0.9545454545454546
C,3,250,0,5300157,1,0,148,30,0.9333333333333333
C,3,250,0,5300158,1,0,127,26,0.9230769230769231
C,3,250,0,5300159,1,0,119,24,1.0
C,3,250,0,5300152,1,0,226,46,0.9130434782608695
C,3,250,0,5300153,1,0,112,23,0.8260869565217391
C,3,250,0,5300154,0,0,272,55,0.9272727272727272
C,3,250,0,5300155,1,0,223,45,0.8
C,3,250,0,5300136,1,0,77,16,0.9375
C,3,250,0,5300137,1,0,360,72,0.8194444444444444
C,3,250,0,5300138,0,1,600,120,0.975
C,3,250,0,5300139,1,0,123,25,0.8
C,3,250,0,5300172,1,0,78,16,0.875
C,3,250,0,5300173,1,0,157,32,0.75
C,3,250,0,5300174,1,0,101,21,0.8095238095238095
C,3,250,0,5300175,1,0,144,29,0.896551724137931
C,3,250,0,5300168,1,0,149,30,0.9
C,3,250,0,5300169,1,0,108,22,0.8181818181818182
C,3,250,0,5300170,1,0,318,64,0.734375
C,3,250,0,5300171,1,0,99,20,0.9
C,3,250,0,5300164,1,0,184,37,0.8648648648648649
C,3,250,0,5300165,1,0,103,21,0.7619047619047619
C,3,250,0,5300166,1,0,231,47,0.723404255319149
C,3,250,0,5300167,1,0,153,31,0.8064516129032258
C,3,250,0,5300176,0,0,174,35,0.8571428571428571
C,3,250,0,5300177,1,0,157,32,0.84375
C,3,250,0,5300178,1,0,94,19,0.8421052631578947
C,3,250,0,5300179,0,0,201,41,0.8048780487804879
C,3,250,0,5300148,0,1,600,120,0.9666666666666667
C,3,250,0,5300149,1,0,138,28,0.9642857142857143
C,3,250,0,5300150,1,0,142,29,0.9655172413793104
C,3,250,0,5300151,0,0,224,45,0.7777777777777778
C,3,250,0,5300188,1,0,84,17,0.8823529411764706
C,3,250,0,5300189,1,0,77,16,0.75
C,3,250,0,5300190,1,0,143,29,0.8620689655172413
C,3,250,0,5300191,1,0,100,20,0.95
C,3,250,0,5300184,1,0,74,15,1.0
C,3,250,0,5300185,1,0,179,36,0.7222222222222222
C,3,250,0,5300186,1,0,68,14,1.0
C,3,250,0,5300187,1,0,146,30,0.9333333333333333
C,3,250,0,5300160,0,0,170,34,0.9117647058823529
C,3,250,0,5300161,0,1,600,120,0.9666666666666667
C,3,250,0,5300162,0,0,296,60,0.95
C,3,250,0,5300163,1,0,96,20,0.7
C,3,250,0,5300192,1,0,165,33,0.7878787878787878
C,3,250,0,5300193,1,0,100,20,0.9
C,3,250,0,5300194,1,0,148,30,0.8
C,3,250,0,5300195,1,0,80,16,0.9375
C,3,250,0,5300180,1,0,120,24,0.875
C,3,250,0,5300181,1,0,151,31,0.9354838709677419
C,3,250,0,5300182,0,0,329,66,0.8636363636363636
C,3,250,0,5300183,1,0,208,42,0.8809523809523809
C,3,250,0,5300196,1,0,97,20,0.8
C,3,250,0,5300197,1,0,284,57,0.9298245614035088
C,3,250,0,5300198,1,0,114,23,0.9565217391304348
C,3,250,0,5300199,1,0,144,29,0.8275862068965517
C,3,250,0,5300200,1,0,94,19,0.8947368421052632
C,3,250,0,5300201,1,0,401,81,0.9629629629629629
C,3,250,0,5300202,1,0,126,26,0.9230769230769231
C,3,250,0,5300203,0,0,143,29,0.7241379310344828
C,3,250,0,5300208,1,0,100,20,0.9
C,3,250,0,5300209,0,0,97,20,0.75
C,3,250,0,5300210,1,0,115,23,0.9130434782608695
C,3,250,0,5300211,1,0,167,34,0.9411764705882353
C,3,250,0,5300204,1,0,97,20,0.9
C,3,250,0,5300205,0,0,72,15,0.8
C,3,250,0,5300206,0,0,476,96,0.8645833333333334
C,3,250,0,5300207,1,0,61,13,0.7692307692307693
C,3,250,0,5300212,1,0,231,47,0.851063829787234
C,3,250,0,5300213,1,0,145,29,0.8620689655172413
C,3,250,0,5300214,1,0,144,29,0.8620689655172413
C,3,250,0,5300215,1,0,135,27,0.8888888888888888
C,3,250,0,5300228,0,0,220,44,0.9545454545454546
C,3,250,0,5300229,1,0,106,22,0.9545454545454546
C,3,250,0,5300230,1,0,89,18,1.0
C,3,250,0,5300231,0,0,101,21,0.8571428571428571
C,3,250,0,5300224,1,0,255,51,0.9019607843137255
C,3,250,0,5300225,1,0,117,24,0.8333333333333334
C,3,250,0,5300226,1,0,142,29,0.896551724137931
C,3,250,0,5300227,1,0,144,29,0.7586206896551724
C,3,250,0,5300216,0,1,600,120,0.75
C,3,250,0,5300217,1,0,136,28,0.9642857142857143
C,3,250,0,5300218,1,0,87,18,0.9444444444444444
C,3,250,0,5300219,1,0,161,33,0.8787878787878788
C,3,250,0,5300232,1,0,120,24,0.7916666666666666
C,3,250,0,5300233,1,0,138,28,0.9285714285714286
C,3,250,0,5300234,1,0,140,28,0.8928571428571429
C,3,250,0,5300235,1,0,240,48,0.9375
C,3,250,0,5300240,1,0,193,39,0.8461538461538461
C,3,250,0,5300241,1,0,76,16,0.9375
C,3,250,0,5300242,1,0,124,25,0.88
C,3,250,0,5300243,1,0,161,33,0.9393939393939394
C,3,250,0,5300248,0,0,88,18,0.7222222222222222
C,3,250,0,5300249,1,0,180,36,0.9722222222222222
C,3,250,0,5300250,1,0,100,20,0.9
C,3,250,0,5300251,1,0,274,55,0.8909090909090909
C,3,250,0,5300252,1,0,129,26,0.9230769230769231
C,3,250,0,5300253,0,0,164,33,1.0
C,3,250,0,5300254,1,0,84,17,0.8823529411764706
C,3,250,0,5300255,1,0,86,18,1.0
C,3,250,0,5300236,0,0,433,87,0.7931034482758621
C,3,250,0,5300237,1,0,92,19,0.8947368421052632
C,3,250,0,5300238,1,0,120,24,0.8333333333333334
C,3,250,0,5300239,1,0,261,53,0.8867924528301887
C,3,250,0,5300220,1,0,140,28,0.7142857142857143
C,3,250,0,5300221,1,0,246,50,0.76
C,3,250,0,5300222,1,0,101,21,1.0
C,3,250,0,5300223,0,1,600,120,0.9833333333333333
C,3,250,0,5300244,1,0,109,22,0.9090909090909091
C,3,250,0,5300245,0,1,600,120,0.9833333333333333
C,3,250,0,5300246,1,0,96,20,0.8
C,3,250,0,5300247,1,0,101,21,0.8095238095238095
C,3,250,0,5300260,1,0,98,20,0.85
C,3,250,0,5300261,1,0,80,16,0.9375
C,3,250,0,5300262,1,0,149,30,0.7333333333333333
C,3,250,0,5300263,1,0,102,21,0.8571428571428571
C,3,250,0,5300256,1,0,212,43,0.7906976744186046
C,3,250,0,5300257,1,0,142,29,0.9310344827586207
C,3,250,0,5300258,1,0,192,39,0.8205128205128205
C,3,250,0,5300259,1,0,93,19,0.8421052631578947
C,3,250,0,5300276,1,0,118,24,1.0
C,3,250,0,5300277,1,0,170,34,0.8235294117647058
C,3,250,0,5300278,1,0,138,28,0.8214285714285714
C,3,250,0,5300279,1,0,144,29,0.9310344827586207
C,3,250,0,5300272,0,0,168,34,0.9705882352941176
C,3,250,0,5300273,1,0,139,28,0.8571428571428571
C,3,250,0,5300274,1,0,193,39,0.8461538461538461
C,3,250,0,5300275,0,0,129,26,0.8076923076923077
C,3,250,0,5300268,1,0,92,19,0.8947368421052632
C,3,250,0,5300269,1,0,155,31,0.8387096774193549
C,3,250,0,5300270,1,0,100,20,0.9
C,3,250,0,5300271,1,0,311,63,0.746031746031746
C,3,250,0,5300264,0,0,169,34,0.9117647058823529
C,3,250,0,5300265,1,0,273,55,0.9636363636363636
C,3,250,0,5300266,1,0,125,25,1.0
C,3,250,0,5300267,1,0,219,44,0.5681818181818182
C,3,250,0,5300292,0,0,77,16,0.875
C,3,250,0,5300293,1,0,60,12,0.8333333333333334
C,3,250,0,5300294,1,0,400,80,0.9875
C,3,250,0,5300295,0,0,101,21,0.9047619047619048
C,3,250,0,5300280,0,1,600,120,0.9666666666666667
C,3,250,0,5300281,1,0,110,22,0.8636363636363636
C,3,250,0,5300282,0,0,171,35,0.9714285714285714
C,3,250,0,5300283,1,0,83,17,1.0
C,3,250,0,5300288,0,1,600,120,0.975
C,3,250,0,5300289,1,0,113,23,0.9565217391304348
C,3,250,0,5300290,1,0,119,24,0.9166666666666666
C,3,250,0,5300291,1,0,142,29,0.6896551724137931
C,3,250,0,5300308,1,0,109,22,0.9090909090909091
C,3,250,0,5300309,1,0,171,35,0.8857142857142857
C,3,250,0,5300310,0,0,97,20,0.9
C,3,250,0,5300311,1,0,72,15,0.9333333333333333
C,3,250,0,5300284,1,0,167,34,0.7647058823529411
C,3,250,0,5300285,0,0,124,25,0.64
C,3,250,0,5300286,1,0,400,80,0.925
C,3,250,0,5300287,0,0,363,73,0.9726027397260274
C,3,250,0,5300304,1,0,126,26,0.9230769230769231
C,3,250,0,5300305,1,0,144,29,0.8620689655172413
C,3,250,0,5300306,0,0,246,50,0.94
C,3,250,0,5300307,1,0,68,14,0.9285714285714286
C,3,250,0,5300296,1,0,55,11,0.9090909090909091
C,3,250,0,5300297,0,1,600,120,0.6
C,3,250,0,5300298,1,0,94,19,0.9473684210526315
C,3,250,0,5300299,1,0,244,49,0.9183673469387755
C,3,250,0,5300312,1,0,170,34,0.7941176470588235
C,3,250,0,5300313,1,0,118,24,0.9166666666666666
C,3,250,0,5300314,1,0,94,19,0.8421052631578947
C,3,250,0,5300315,1,0,205,41,1.0
C,3,250,0,5300300,0,0,138,28,0.8571428571428571
C,3,250,0,5300301,1,0,133,27,0.7037037037037037
C,3,250,0,5300302,0,1,600,120,1.0
C,3,250,0,5300303,0,0,73,15,1.0
C,3,250,0,5300320,1,0,94,19,0.9473684210526315
C,3,250,0,5300321,1,0,252,51,0.803921568627451
C,3,250,0,5300322,1,0,163,33,0.8787878787878788
C,3,250,0,5300323,0,0,146,30,0.8666666666666667
C,3,250,0,5300324,1,0,76,16,0.875
C,3,250,0,5300325,1,0,151,31,0.9032258064516129
C,3,250,0,5300326,0,0,123,25,0.8
C,3,250,0,5300327,0,0,166,34,0.9117647058823529
C,3,250,0,5300332,1,0,150,30,0.9333333333333333
C,3,250,0,5300333,0,0,326,66,0.9848484848484849
C,3,250,0,5300334,1,0,138,28,0.8928571428571429
C,3,250,0,5300335,1,0,77,16,0.9375
C,3,250,0,5300328,0,0,482,97,0.8762886597938144
C,3,250,0,5300329,1,0,81,17,0.9411764705882353
C,3,250,0,5300330,1,0,171,35,0.8
C,3,250,0,5300331,1,0,140,28,0.9642857142857143
C,3,250,0,5300316,0,0,217,44,0.8181818181818182
C,3,250,0,5300317,1,0,142,29,0.7931034482758621
C,3,250,0,5300318,1,0,55,11,0.9090909090909091
C,3,250,0,5300319,1,0,476,96,0.9895833333333334
C,3,250,0,5300336,1,0,132,27,0.8518518518518519
C,3,250,0,5300337,0,0,207,42,0.8571428571428571
C,3,250,0,5300338,1,0,160,32,0.90625
C,3,250,0,5300339,1,0,121,25,0.88
C,3,250,0,5300344,1,0,144,29,0.6206896551724138
C,3,250,0,5300345,1,0,94,19,0.8947368421052632
C,3,250,0,5300346,0,0,121,25,0.92
C,3,250,0,5300347,1,0,145,29,0.8275862068965517
C,3,250,0,5300352,1,0,145,29,0.8620689655172413
C,3,250,0,5300353,1,0,151,31,0.8387096774193549
C,3,250,0,5300354,1,0,155,31,0.8064516129032258
C,3,250,0,5300355,1,0,117,24,0.9166666666666666
C,3,250,0,5300360,1,0,149,30,0.9
C,3,250,0,5300361,0,0,107,22,0.8636363636363636
C,3,250,0,5300362,1,0,73,15,0.9333333333333333
C,3,250,0,5300363,1,0,261,53,0.9056603773584906
